13411.31;10881.77;17032.70;12045.23;17032.70;22526.63;8555.56;13102.30;9626.51;22526.63;28562.70;12644.67;17560.44
9763.29;16685.64;10598.04;9490.38;6775.74;12493.67;14357.70;11168.32;26667.71;23783.13;20528.74;9900.73;20723.34
13567.01;21513.12;33204.78;11703000.00;162821.43;22117.65;44085.27;11703000.00;10457.21;21713.45;17560.44;38144.93;91235.29
17560.44;15005.28;33756.01;45885.38;13256.41;16685.64;15005.28;20335.24;9220.10;12193.95;13723.51;9900.73;12193.95
33479.45;25085.89;41014.98;12343.43;13411.31;11457.71;8819.48;20335.24;28806.45;16685.64;9900.73;33479.45;13723.51
23996.98;15500.00;8819.48;11457.71;11603.49;10739.56;10881.77;13102.30;11457.71;23359.28;12493.67;20528.74;15666.67
18459.61;32661.02;23359.28;16858.70;19572.24;2060.54;22321.53;16513.51;29797.39;30814.57;14357.70;39080.59;13102.30
16172.04;13723.51;21713.45;27603.17;8952.38;8424.53;16342.32;10598.04;12193.95;11312.66;14842.11;25307.69;13411.31
