-130.83;-153.95;-216.36;-135.10;-195.67;-250.35;-72.38;-137.23;-164.16;-250.35;-309.33;-113.44;-205.17
-113.44;-227.32;-151.88;-164.16;-104.55;-176.18;-113.44;-151.88;-239.84;-269.09;-218.20;-111.23;-230.93
-176.18;-245.12;-321.57;-629.01;-536.24;-264.04;-124.37;-617.98;-86.37;-265.73;-258.95;-329.07;-480.39
-214.51;-199.49;-346.61;-178.16;-137.23;-128.69;-117.83;-232.72;-88.67;-93.25;-132.97;-95.53;-117.83
-309.33;-298.38;-383.90;-113.44;-168.20;-147.73;-90.97;-225.51;-262.35;-164.16;-124.37;-334.98;-117.83
-243.37;-187.96;-128.69;-72.38;-77.08;-126.53;-111.23;-182.10;-106.78;-287.19;-151.88;-255.53;-191.83
-141.45;-282.31;-258.95;-203.28;-176.18;-40.94;-218.20;-50.78;-252.08;-208.92;-88.67;-355.15;-176.18
-90.97;-60.47;-139.34;-81.74;-35.96;-35.96;-117.83;-88.67;-93.25;-40.94;-147.73;-282.31;-132.97
